,Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
90,40,False,1.0,530,1,4,1,119,3,1,78,2,4,2,Married,13503,14115,1,True,False,22,4,4,80,1,22,3,2,22,3,11,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,51,False,2.0,632,21,4,1,120,3,1,71,3,2,4,Single,5441,8423,0,True,True,22,4,4,80,0,11,2,1,10,7,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,30,False,2.0,1334,4,2,1,121,3,0,63,2,2,2,Divorced,5209,19760,1,True,True,12,3,2,80,3,11,4,2,11,8,2,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,46,False,1.0,638,1,3,1,124,3,1,40,2,3,1,Married,10673,3142,2,True,True,13,3,3,80,1,21,5,2,10,9,9,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,32,False,2.0,1093,6,4,1,125,2,1,87,3,2,3,Single,5010,24301,1,True,False,16,3,1,80,0,12,0,3,11,8,5,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95,54,False,2.0,1217,2,4,1,126,1,0,60,3,3,3,Married,13549,24001,9,True,False,12,3,1,80,1,16,5,1,4,3,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96,24,False,2.0,1353,3,2,1,128,1,0,33,3,2,3,Married,4999,17519,0,True,False,21,4,1,80,1,4,2,2,3,2,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97,28,False,0.0,120,4,3,1,129,2,1,43,3,2,3,Married,4221,8863,1,True,False,15,3,2,80,0,5,3,4,5,4,0,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98,58,False,2.0,682,10,4,1,131,4,1,37,3,4,3,Single,13872,24409,0,True,False,13,3,3,80,0,38,1,2,37,10,1,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99,44,False,0.0,489,23,3,1,132,2,1,67,3,2,2,Married,2042,25043,4,True,False,12,3,3,80,1,17,3,4,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,37,True,2.0,807,6,4,1,133,3,1,63,3,1,1,Divorced,2073,23648,4,True,True,22,4,4,80,0,7,3,3,3,2,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,32,False,2.0,827,1,1,1,134,4,1,71,3,1,1,Single,2956,15178,1,True,False,13,3,4,80,0,1,2,3,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102,20,True,1.0,871,6,3,1,137,4,0,66,2,1,4,Single,2926,19783,1,True,True,18,3,2,80,0,1,5,3,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103,34,False,2.0,665,6,4,1,138,1,0,41,3,2,3,Single,4809,12482,1,True,False,14,3,3,80,0,16,3,3,16,13,2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
104,37,False,0.0,1040,2,2,1,139,3,1,100,2,2,4,Divorced,5163,15850,5,True,False,14,3,4,80,1,17,2,4,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,59,False,0.0,1420,2,4,1,140,3,0,32,2,5,4,Married,18844,21922,9,True,False,21,4,4,80,1,30,3,3,3,2,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106,50,False,1.0,1115,1,3,1,141,1,0,73,3,5,2,Married,18172,9755,3,True,True,19,3,1,80,0,28,1,2,8,3,0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107,25,True,2.0,240,5,3,1,142,3,1,46,2,2,3,Single,5744,26959,1,True,True,11,3,4,80,0,6,1,3,6,4,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108,25,False,2.0,1280,7,1,1,143,4,1,64,2,1,4,Married,2889,26897,1,True,False,11,3,3,80,2,2,2,3,2,2,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109,22,False,2.0,534,15,3,1,144,2,0,59,3,1,4,Single,2871,23785,1,True,False,15,3,3,80,0,1,5,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110,51,False,1.0,1456,1,4,1,145,1,0,30,2,3,1,Single,7484,25796,3,True,False,20,4,3,80,0,23,1,2,13,12,12,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,34,True,1.0,658,7,3,1,147,1,1,66,1,2,3,Single,6074,22887,1,True,True,24,4,4,80,0,9,3,3,9,7,0,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,54,False,0.0,142,26,3,1,148,4,0,30,4,4,4,Single,17328,13871,2,True,True,12,3,3,80,0,23,3,3,5,3,4,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113,24,False,2.0,1127,18,1,1,150,2,1,52,3,1,3,Married,2774,13257,0,True,False,12,3,3,80,1,6,2,3,5,3,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,34,False,2.0,1031,6,4,1,151,3,0,45,2,2,2,Divorced,4505,15000,6,True,False,15,3,3,80,1,12,3,3,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,37,False,2.0,1189,3,3,1,152,3,1,87,3,3,4,Single,7428,14506,2,True,False,12,3,1,80,0,12,3,3,5,3,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
116,34,False,2.0,1354,5,3,1,153,3,0,45,2,3,1,Single,11631,5615,2,True,False,12,3,4,80,0,14,6,3,11,10,5,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117,36,False,1.0,1467,11,2,1,154,2,0,92,3,3,4,Married,9738,22952,0,True,False,14,3,3,80,1,10,6,3,9,7,2,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,36,False,2.0,922,3,2,1,155,1,0,39,3,1,4,Divorced,2835,2561,5,True,False,22,4,1,80,1,7,2,3,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,43,False,1.0,394,26,2,1,158,3,1,92,3,4,4,Married,16959,19494,1,True,True,12,3,4,80,2,25,3,4,25,12,4,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120,30,False,1.0,1312,23,3,1,159,1,1,96,1,1,3,Divorced,2613,22310,1,True,False,25,4,3,80,3,10,2,2,10,7,0,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121,33,False,0.0,750,22,2,1,160,3,1,95,3,2,2,Married,6146,15480,0,True,False,13,3,1,80,1,8,2,4,7,7,0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122,56,True,2.0,441,14,4,1,161,2,0,72,3,1,2,Married,4963,4510,9,True,True,18,3,1,80,3,7,2,3,5,4,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123,51,False,2.0,684,6,3,1,162,1,1,51,3,5,3,Single,19537,6462,7,True,False,13,3,3,80,0,23,5,3,20,18,15,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
124,31,True,2.0,249,6,4,1,163,2,1,76,1,2,3,Married,6172,20739,4,True,True,18,3,2,80,0,12,3,2,7,7,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125,26,False,2.0,841,6,3,1,164,3,0,46,2,1,2,Married,2368,23300,1,True,False,19,3,3,80,0,5,3,2,5,4,4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126,58,True,2.0,147,23,4,1,165,4,0,94,3,3,4,Married,10312,3465,1,True,False,12,3,4,80,1,40,3,2,40,10,15,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,19,True,2.0,528,22,1,1,167,4,1,50,3,1,3,Single,1675,26820,1,True,True,19,3,4,80,0,0,2,2,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,22,False,2.0,594,2,1,1,169,3,1,100,3,1,4,Married,2523,19299,0,True,False,14,3,3,80,1,3,2,3,2,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129,49,False,2.0,470,20,4,1,170,3,0,96,3,2,1,Married,6567,5549,1,True,False,14,3,3,80,0,16,2,2,15,11,5,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130,43,False,1.0,957,28,3,1,171,2,0,72,4,1,3,Single,4739,16090,4,True,False,12,3,4,80,0,18,2,3,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,50,False,1.0,809,12,3,1,174,3,0,77,3,3,4,Single,9208,6645,4,True,False,11,3,4,80,0,16,3,3,2,2,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
132,31,True,2.0,542,20,3,1,175,2,0,71,1,2,3,Married,4559,24788,3,True,True,11,3,3,80,1,4,2,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133,41,False,2.0,802,9,1,1,176,3,1,96,3,3,3,Divorced,8189,21196,3,True,True,13,3,3,80,1,12,2,3,9,7,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,26,False,2.0,1355,25,1,1,177,3,0,61,3,1,3,Married,2942,8916,1,True,False,23,4,4,80,1,8,3,3,8,7,5,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,36,False,2.0,216,6,2,1,178,2,1,84,3,2,2,Divorced,4941,2819,6,True,False,20,4,4,80,2,7,0,3,3,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
136,51,True,1.0,1150,8,4,1,179,1,1,53,1,3,4,Single,10650,25150,2,True,False,15,3,4,80,0,18,2,3,4,2,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137,39,False,2.0,1329,4,4,1,182,4,0,47,2,2,3,Married,5902,14590,4,True,False,14,3,3,80,1,17,1,4,15,11,5,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138,25,False,2.0,959,28,3,1,183,1,1,41,2,2,3,Married,8639,24835,2,True,False,18,3,4,80,0,6,3,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
139,30,False,2.0,1240,9,3,1,184,3,1,48,3,2,4,Married,6347,13982,0,True,True,19,3,4,80,0,12,2,1,11,9,4,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,32,True,2.0,1033,9,3,1,190,1,0,41,3,1,1,Single,4200,10224,7,True,False,22,4,1,80,0,10,2,4,5,4,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141,45,False,2.0,1316,29,3,1,192,3,1,83,3,1,4,Single,3452,9752,5,True,False,13,3,2,80,0,9,2,2,6,5,0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142,38,False,2.0,364,3,5,1,193,4,0,32,3,2,3,Single,4317,2302,3,True,True,20,4,2,80,0,19,2,3,3,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
143,30,False,2.0,438,18,3,1,194,1,0,75,3,1,3,Single,2632,23910,1,True,False,14,3,3,80,0,5,4,2,5,4,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
144,32,False,1.0,689,9,2,1,195,4,1,35,1,2,4,Divorced,4668,22812,0,True,False,17,3,4,80,3,9,2,4,8,7,0,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
145,30,False,2.0,201,5,3,1,197,4,0,84,3,1,1,Divorced,3204,10415,5,True,False,14,3,4,80,1,8,3,3,3,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
146,30,False,2.0,1427,2,1,1,198,2,1,35,2,1,4,Single,2720,11162,0,True,False,13,3,4,80,0,6,3,3,5,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
147,41,False,1.0,857,10,3,1,199,4,1,91,2,4,1,Divorced,17181,12888,4,True,False,13,3,2,80,1,21,2,2,7,6,7,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148,41,False,2.0,933,9,4,1,200,3,1,94,3,1,1,Married,2238,6961,2,True,False,21,4,4,80,1,7,2,3,5,0,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
149,19,False,2.0,1181,3,1,1,201,2,0,79,3,1,2,Single,1483,16102,1,True,False,14,3,4,80,0,1,3,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
150,40,False,1.0,1395,26,3,1,202,2,0,54,3,2,2,Divorced,5605,8504,1,True,False,11,3,1,80,1,20,2,3,20,7,2,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151,35,False,2.0,662,1,5,1,204,3,1,94,3,3,2,Married,7295,11439,1,True,False,13,3,1,80,2,10,3,3,10,8,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152,53,False,2.0,1436,6,2,1,205,2,1,34,3,2,3,Married,2306,16047,2,True,True,20,4,4,80,1,13,3,1,7,7,4,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153,45,False,2.0,194,9,3,1,206,2,1,60,3,2,2,Divorced,2348,10901,8,True,False,18,3,3,80,1,20,2,1,17,9,0,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
154,32,False,1.0,967,8,3,1,207,2,0,43,3,3,4,Single,8998,15589,1,True,False,14,3,4,80,0,9,2,3,9,8,3,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
155,29,False,0.0,1496,1,1,1,208,4,1,41,3,2,3,Married,4319,26283,1,True,False,13,3,1,80,1,10,1,3,10,7,0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
156,51,False,2.0,1169,7,4,1,211,2,1,34,2,2,3,Married,6132,13983,2,True,False,17,3,3,80,0,10,2,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
157,58,False,2.0,1145,9,3,1,214,2,0,75,2,1,2,Married,3346,11873,4,True,True,20,4,2,80,1,9,3,2,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
158,40,False,2.0,630,4,4,1,215,3,1,67,2,3,4,Married,10855,8552,7,True,False,11,3,1,80,1,15,2,2,12,11,2,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159,34,False,1.0,303,2,4,1,216,3,0,75,3,1,3,Married,2231,11314,6,True,False,18,3,4,80,1,6,3,3,4,3,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160,22,False,2.0,1256,19,1,1,217,3,1,80,3,1,4,Married,2323,11992,1,True,False,24,4,1,80,2,2,6,3,2,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
161,27,False,0.0,691,9,3,1,218,4,1,57,3,1,2,Divorced,2024,5970,6,True,False,18,3,4,80,1,6,1,1,2,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
162,28,False,2.0,440,21,3,1,221,3,1,42,3,1,4,Married,2713,6672,1,True,False,11,3,3,80,1,5,2,1,5,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
163,57,False,2.0,334,24,2,1,223,3,1,83,4,3,4,Divorced,9439,23402,3,True,True,16,3,2,80,1,12,2,1,5,3,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,27,False,0.0,1450,3,3,1,224,3,1,79,2,1,3,Divorced,2566,25326,1,True,True,15,3,4,80,1,1,2,2,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
165,50,False,2.0,1452,11,3,1,226,3,0,53,3,5,2,Single,19926,17053,3,True,False,15,3,2,80,0,21,5,3,5,4,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
166,41,False,2.0,465,14,3,1,227,1,1,56,3,1,3,Divorced,2451,4609,4,True,False,12,3,1,80,1,13,2,3,9,8,1,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,30,False,2.0,1339,5,3,1,228,2,0,41,3,3,4,Married,9419,8053,2,True,False,12,3,3,80,1,12,2,3,10,9,7,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168,38,False,2.0,702,1,4,1,230,1,0,59,2,2,4,Single,8686,12930,4,True,False,22,4,3,80,0,12,2,4,8,3,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
169,32,False,2.0,120,6,5,1,231,3,1,43,3,1,3,Single,3038,12430,3,True,False,20,4,1,80,0,8,2,3,5,4,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
170,27,False,2.0,1157,17,3,1,233,3,1,51,3,1,2,Married,3058,13364,0,True,True,16,3,4,80,1,6,3,2,5,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
171,19,True,1.0,602,1,1,1,235,3,0,100,1,1,1,Single,2325,20989,0,True,False,21,4,1,80,0,1,5,4,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
172,36,False,1.0,1480,3,2,1,238,4,1,30,3,1,2,Single,2088,15062,4,True,False,12,3,3,80,0,13,3,2,8,7,7,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
173,30,False,0.0,111,9,3,1,239,3,1,66,3,2,1,Divorced,3072,11012,1,True,False,11,3,3,80,2,12,4,3,12,9,6,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
174,45,False,2.0,1268,4,2,1,240,3,0,30,3,2,1,Divorced,5006,6319,4,True,True,11,3,1,80,1,9,3,4,5,4,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
175,56,False,2.0,713,8,3,1,241,3,0,67,3,1,1,Divorced,4257,13939,4,True,True,18,3,3,80,1,19,3,3,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
176,33,False,2.0,134,2,3,1,242,3,1,90,3,1,4,Single,2500,10515,0,True,False,14,3,1,80,0,4,2,4,3,1,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177,19,True,2.0,303,2,3,1,243,2,1,47,2,1,4,Single,1102,9241,1,True,False,22,4,3,80,0,1,3,2,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
178,46,False,2.0,526,1,2,1,244,2,0,92,3,3,1,Divorced,10453,2137,1,True,False,25,4,3,80,3,24,2,3,24,13,15,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
179,38,False,2.0,1380,9,2,1,245,3,0,75,3,1,4,Single,2288,6319,1,True,False,12,3,3,80,0,2,3,3,2,2,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
180,31,False,2.0,140,12,1,1,246,3,0,95,3,1,4,Married,3929,6984,8,True,True,23,4,3,80,1,7,0,3,4,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
181,34,False,2.0,629,27,2,1,247,4,0,95,3,1,2,Single,2311,5711,2,True,False,15,3,4,80,0,9,3,3,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
182,41,True,2.0,1356,20,2,1,248,2,0,70,3,1,2,Single,3140,21728,1,True,True,22,4,4,80,0,4,5,2,4,3,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
183,50,False,2.0,328,1,3,1,249,3,1,86,2,1,3,Married,3690,3425,2,True,False,15,3,4,80,1,5,2,2,3,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
